Id: 33, Name: Lit candle, EquipId: 0
Id: 6283, Name: Thatch spar med, EquipId: 1264
Id: 6285, Name: Thatch spar dense, EquipId: 1265
Id: 6313, Name: Opal machete, EquipId: 1266
Id: 6315, Name: Jade machete, EquipId: 1267
Id: 6317, Name: Red topaz machete, EquipId: 1268
Id: 6322, Name: Snakeskin body, EquipId: 1269
Id: 6324, Name: Snakeskin chaps, EquipId: 1270
Id: 6326, Name: Snakeskin bandana, EquipId: 1271
Id: 6328, Name: Snakeskin boots, EquipId: 1272
Id: 6330, Name: Snakeskin v'brace, EquipId: 1273
Id: 6335, Name: Tribal mask, EquipId: 1274
Id: 6337, Name: Tribal mask, EquipId: 1275
Id: 6339, Name: Tribal mask, EquipId: 1276
Id: 6341, Name: Tribal top, EquipId: 1277
Id: 6343, Name: Villager robe, EquipId: 1278
Id: 6345, Name: Villager hat, EquipId: 1279
Id: 6347, Name: Villager armband, EquipId: 1280
Id: 6349, Name: Villager sandals, EquipId: 1281
Id: 6351, Name: Tribal top, EquipId: 1282
Id: 6353, Name: Villager robe, EquipId: 1283
Id: 6355, Name: Villager hat, EquipId: 1284
Id: 6357, Name: Villager sandals, EquipId: 1285
Id: 6359, Name: Villager armband, EquipId: 1286
Id: 6361, Name: Tribal top, EquipId: 1287
Id: 6363, Name: Villager robe, EquipId: 1288
Id: 6365, Name: Villager hat, EquipId: 1289
Id: 6367, Name: Villager sandals, EquipId: 1290
Id: 6369, Name: Villager armband, EquipId: 1291
Id: 6371, Name: Tribal top, EquipId: 1292
Id: 6373, Name: Villager robe, EquipId: 1293
Id: 6375, Name: Villager hat, EquipId: 1294
Id: 6376, Name: Villager hat, EquipId: 1184
Id: 6377, Name: Villager sandals, EquipId: 1295
Id: 6379, Name: Villager armband, EquipId: 1296
Id: 6382, Name: Fez, EquipId: 1297
Id: 6384, Name: Desert top, EquipId: 1298
Id: 6386, Name: Desert robes, EquipId: 1299
Id: 6388, Name: Desert top, EquipId: 1300
Id: 6390, Name: Desert legs, EquipId: 1301
Id: 6392, Name: Menap headgear, EquipId: 1302
Id: 6394, Name: Menaphite top, EquipId: 1303
Id: 6396, Name: Menaphite robe, EquipId: 1304
Id: 6398, Name: Menap action kilt, EquipId: 1305
Id: 6400, Name: Menap headgear, EquipId: 1306
Id: 6402, Name: Menaphite top, EquipId: 1307
Id: 6404, Name: Menaphite robe, EquipId: 1308
Id: 6406, Name: Menap action kilt, EquipId: 1309
Id: 6408, Name: Oak blackjack(a), EquipId: 1310
Id: 6410, Name: Oak blackjack(d), EquipId: 1311
Id: 6412, Name: Willow blackjack(a), EquipId: 1312
Id: 6414, Name: Willow blackjack(d), EquipId: 1313
Id: 6416, Name: Maple blackjack, EquipId: 1314
Id: 6418, Name: Maple blackjack(a), EquipId: 1315
Id: 6420, Name: Maple blackjack(d), EquipId: 1316
Id: 6448, Name: Spadeful of coke, EquipId: 1317
Id: 6468, Name: Plant cure, EquipId: 1320
Id: 6470, Name: Compost potion(4), EquipId: 1321
Id: 6472, Name: Compost potion(3), EquipId: 1322
Id: 6474, Name: Compost potion(2), EquipId: 1323
Id: 6476, Name: Compost potion(1), EquipId: 1324
Id: 6522, Name: Toktz-xil-ul, EquipId: 1325
Id: 6523, Name: Toktz-xil-ak, EquipId: 1326
Id: 6524, Name: Toktz-ket-xil, EquipId: 1327
Id: 6525, Name: Toktz-xil-ek, EquipId: 1328
Id: 6526, Name: Toktz-mej-tal, EquipId: 1329
Id: 6527, Name: Tzhaar-ket-em, EquipId: 1330
Id: 6528, Name: Tzhaar-ket-om, EquipId: 1331
Id: 6529, Name: Tokkul, EquipId: 1181
Id: 6537, Name: Toktz-xil-ek, EquipId: 1178
Id: 6539, Name: Tzhaar-ket-em, EquipId: 1177
Id: 6541, Name: Mouse toy, EquipId: 1332
Id: 6543, Name: Antique lamp, EquipId: 1179
Id: 6544, Name: Catspeak amulet(e), EquipId: 1333
Id: 6547, Name: Doctors hat, EquipId: 1334
Id: 6548, Name: Nurse hat, EquipId: 1335
Id: 6560, Name: Wily cat, EquipId: 1165
Id: 6562, Name: Mud battlestaff, EquipId: 1336
Id: 6563, Name: Mystic mud staff, EquipId: 1337
Id: 6564, Name: Onyx ring, EquipId: 1167
Id: 6566, Name: Onyx amulet, EquipId: 1168
Id: 6568, Name: Obsidian cape, EquipId: 1338
Id: 6570, Name: Fire cape, EquipId: 1339
Id: 6572, Name: Uncut onyx, EquipId: 1163
Id: 6573, Name: Onyx, EquipId: 1340
Id: 6574, Name: Onyx, EquipId: 1164
Id: 6576, Name: Onyx ring, EquipId: 1173
Id: 6577, Name: Onyx necklace, EquipId: 1341
Id: 6578, Name: Onyx necklace, EquipId: 1174
Id: 6580, Name: Onyx amulet, EquipId: 1175
Id: 6581, Name: Onyx amulet, EquipId: 1342
Id: 6582, Name: Onyx amulet, EquipId: 1176
Id: 6584, Name: Ring of stone, EquipId: 1169
Id: 6585, Name: Amulet of fury, EquipId: 1343
Id: 6586, Name: Amulet of fury, EquipId: 1170
Id: 6587, Name: White claws, EquipId: 1344
Id: 6588, Name: White claws, EquipId: 1171
Id: 6589, Name: White battleaxe, EquipId: 1345
Id: 6590, Name: White battleaxe, EquipId: 1172
Id: 6591, Name: White dagger, EquipId: 1346
Id: 6593, Name: White dagger(p), EquipId: 1347
Id: 6595, Name: White dagger(+), EquipId: 1348
Id: 6597, Name: White dagger(s), EquipId: 1349
Id: 6599, Name: White halberd, EquipId: 1350
Id: 6601, Name: White mace, EquipId: 1351
Id: 6603, Name: Magic staff, EquipId: 1352
Id: 6605, Name: White sword, EquipId: 1353
Id: 6607, Name: White longsword, EquipId: 1354
Id: 6609, Name: White 2h sword, EquipId: 1355
Id: 6611, Name: White scimitar, EquipId: 1356
Id: 6613, Name: White warhammer, EquipId: 1357
Id: 6615, Name: White chainbody, EquipId: 1358
Id: 6617, Name: White platebody, EquipId: 1359
Id: 6619, Name: White boots, EquipId: 1360
Id: 6621, Name: White med helm, EquipId: 1361
Id: 6623, Name: White full helm, EquipId: 1362
Id: 6625, Name: White platelegs, EquipId: 1363
Id: 6627, Name: White plateskirt, EquipId: 1364
Id: 6629, Name: White gloves, EquipId: 1365
Id: 6631, Name: White sq shield, EquipId: 1366
Id: 6633, Name: White kiteshield, EquipId: 1367
Id: 6635, Name: Commorb, EquipId: 1368
Id: 6652, Name: Newly made crystal, EquipId: 1183
Id: 6654, Name: Camo top, EquipId: 1369
Id: 6655, Name: Camo bottoms, EquipId: 1370
Id: 6656, Name: Camo helmet, EquipId: 1371
Id: 6657, Name: Camo top, EquipId: 1372
Id: 6658, Name: Camo bottoms, EquipId: 1373
Id: 6659, Name: Camo helmet, EquipId: 1374
Id: 6661, Name: Mogre, EquipId: 1323
Id: 6663, Name: Forlorn boot, EquipId: 1324
Id: 6664, Name: Fishing explosive, EquipId: 1375
Id: 6665, Name: Mudskipper hat, EquipId: 1376
Id: 6666, Name: Flippers, EquipId: 1377
Id: 6670, Name: Fishbowl, EquipId: 1378
Id: 6671, Name: Fishbowl, EquipId: 1379
Id: 6672, Name: Fishbowl, EquipId: 1380
Id: 6673, Name: Fishbowl and net, EquipId: 1381
Id: 6680, Name: Seaweed in a box?, EquipId: 1321
Id: 6682, Name: Ground guam, EquipId: 1322
Id: 6686, Name: Saradomin brew(4), EquipId: 1320
Id: 6707, Name: Camulet, EquipId: 1382
Id: 6713, Name: Wrench, EquipId: 1383
Id: 6714, Name: Holy wrench, EquipId: 1384
Id: 6720, Name: Slayer gloves, EquipId: 1385
Id: 6721, Name: Rusty scimitar, EquipId: 1386
Id: 6722, Name: Zombie head, EquipId: 1387
Id: 6724, Name: Seercull, EquipId: 1388
Id: 6727, Name: Mystic mud staff, EquipId: 1333
Id: 6728, Name: Bonemeal, EquipId: 1334
Id: 6731, Name: Seers ring, EquipId: 1335
Id: 6736, Name: Warrior ring, EquipId: 1325
Id: 6737, Name: Berserker ring, EquipId: 1326
Id: 6738, Name: Berserker ring, EquipId: 1327
Id: 6739, Name: Dragon axe, EquipId: 1389
Id: 6740, Name: Dragon axe, EquipId: 1329
Id: 6741, Name: Broken axe, EquipId: 1390
Id: 6742, Name: Broken axe, EquipId: 1331
Id: 6745, Name: Silverlight, EquipId: 1391
Id: 6746, Name: Darklight, EquipId: 1392
Id: 6748, Name: Demonic sigil, EquipId: 1393
Id: 6750, Name: Black desert shirt, EquipId: 1394
Id: 6752, Name: Black desert robe, EquipId: 1395
Id: 6754, Name: Enchanted key, EquipId: 1396
Id: 6759, Name: Chest, EquipId: 1340
Id: 6760, Name: Guthix mjolnir, EquipId: 1397
Id: 6762, Name: Saradomin mjolnir, EquipId: 1398
Id: 6763, Name: Saradomin mjolnir, EquipId: 1341
Id: 6764, Name: Zamorak mjolnir, EquipId: 1399
Id: 6767, Name: Book, EquipId: 1342
Id: 6772, Name: Smouldering pot, EquipId: 1400
Id: 6773, Name: Rat pole, EquipId: 1401
Id: 6774, Name: Rat pole, EquipId: 1402
Id: 6775, Name: Rat pole, EquipId: 1403
Id: 6776, Name: Rat pole, EquipId: 1404
Id: 6777, Name: Rat pole, EquipId: 1405
Id: 6778, Name: Rat pole, EquipId: 1406
Id: 6779, Name: Rat pole, EquipId: 1407
Id: 6781, Name: Bandit, EquipId: 1338
Id: 6784, Name: Whoopsie, EquipId: 1286
Id: 6786, Name: Robe of elidinis, EquipId: 1408
Id: 6787, Name: Robe of elidinis, EquipId: 1409
Id: 6788, Name: Torn robe, EquipId: 1410
Id: 6789, Name: Torn robe, EquipId: 1411
Id: 6790, Name: Shoes, EquipId: 1412
Id: 6792, Name: Ancestral key, EquipId: 1282
Id: 6794, Name: Choc-ice, EquipId: 1283
Id: 6796, Name: Lamp, EquipId: 1280
Id: 6798, Name: Champion scroll, EquipId: 1281
Id: 6801, Name: Champion scroll, EquipId: 1278
Id: 6803, Name: Champion scroll, EquipId: 1279
Id: 6805, Name: Champion scroll, EquipId: 1276
Id: 6807, Name: Champion scroll, EquipId: 1277
Id: 6809, Name: Granite legs, EquipId: 1413
Id: 6811, Name: Skeletal wyvern, EquipId: 1275
Id: 6817, Name: Slender blade, EquipId: 1414
Id: 6818, Name: Bow-sword, EquipId: 1415
Id: 6819, Name: Large pouch, EquipId: 1302
Id: 6821, Name: Orb, EquipId: 1301
Id: 6823, Name: Star bauble, EquipId: 1300
Id: 6825, Name: Star bauble, EquipId: 1299
Id: 6827, Name: Star bauble, EquipId: 1298
Id: 6829, Name: Box bauble, EquipId: 1297
Id: 6830, Name: Box bauble, EquipId: 1296
Id: 6833, Name: Box bauble, EquipId: 1295
Id: 6835, Name: Diamond bauble, EquipId: 1294
Id: 6837, Name: Diamond bauble, EquipId: 1293
Id: 6839, Name: Diamond bauble, EquipId: 1292
Id: 6841, Name: Tree bauble, EquipId: 1291
Id: 6843, Name: Tree bauble, EquipId: 1290
Id: 6845, Name: Tree bauble, EquipId: 1289
Id: 6847, Name: Bell bauble, EquipId: 1288
Id: 6849, Name: Bell bauble, EquipId: 1316
Id: 6856, Name: Bobble hat, EquipId: 1416
Id: 6857, Name: Bobble scarf, EquipId: 1417
Id: 6858, Name: Jester hat, EquipId: 1418
Id: 6859, Name: Jester scarf, EquipId: 1419
Id: 6860, Name: Tri-jester hat, EquipId: 1420
Id: 6861, Name: Tri-jester scarf, EquipId: 1421
Id: 6862, Name: Woolly hat, EquipId: 1422
Id: 6863, Name: Woolly scarf, EquipId: 1423
Id: 6864, Name: Marionette handle, EquipId: 1424
Id: 6866, Name: Green marionette, EquipId: 1309
Id: 6868, Name: Blue marionette, EquipId: 1310
Id: 6870, Name: Red marionette, EquipId: 1311
Id: 6872, Name: Red marionette, EquipId: 1304
Id: 6874, Name: Red marionette, EquipId: 1305
Id: 6876, Name: Blue marionette, EquipId: 1306
Id: 6878, Name: Blue marionette, EquipId: 1307
Id: 6882, Name: Green marionette, EquipId: 1319
Id: 6885, Name: Progress hat, EquipId: 1425
Id: 6886, Name: Progress hat, EquipId: 1426
Id: 6887, Name: Progress hat, EquipId: 1427
Id: 6889, Name: Mage's book, EquipId: 1428
Id: 6892, Name: Arena book, EquipId: 1318
Id: 6895, Name: Adamant med helm, EquipId: 1317
Id: 6908, Name: Beginner wand, EquipId: 1429
Id: 6910, Name: Apprentice wand, EquipId: 1430
Id: 6912, Name: Teacher wand, EquipId: 1431
Id: 6914, Name: Master wand, EquipId: 1432
Id: 6916, Name: Infinity top, EquipId: 1433
Id: 6918, Name: Infinity hat, EquipId: 1434
Id: 6920, Name: Infinity boots, EquipId: 1435
Id: 6921, Name: Infinity boots, EquipId: 1257
Id: 6922, Name: Infinity gloves, EquipId: 1436
Id: 6923, Name: Infinity gloves, EquipId: 1256
Id: 6924, Name: Infinity bottoms, EquipId: 1437
Id: 6925, Name: Infinity bottoms, EquipId: 1255
Id: 6945, Name: Sandy hand, EquipId: 1260
Id: 6946, Name: Beer soaked hand, EquipId: 1261
Id: 6949, Name: A magic scroll, EquipId: 1258
Id: 6951, Name: Magical orb (a), EquipId: 1259
Id: 6952, Name: Truth serum, EquipId: 1264
Id: 6954, Name: Redberry juice, EquipId: 1265
Id: 6956, Name: Rose tinted lens, EquipId: 1262
Id: 6958, Name: Sand, EquipId: 1263
Id: 6959, Name: Cape, EquipId: 1438
Id: 6984, Name: Granite (5kg), EquipId: 1266
Id: 6988, Name: Sandstone base, EquipId: 1268
Id: 6990, Name: Stone head, EquipId: 1267
Id: 6996, Name: K sigil, EquipId: 1270
Id: 6998, Name: Stone right arm, EquipId: 1269
Id: 7000, Name: Stone right leg, EquipId: 1272
Id: 7002, Name: Stone head, EquipId: 1271
Id: 7003, Name: Camel mask, EquipId: 1439
Id: 7004, Name: Chisel, EquipId: 1440
Id: 7051, Name: Unlit bug lantern, EquipId: 1441
Id: 7053, Name: Lit bug lantern, EquipId: 1442
Id: 7055, Name: Chilli potato, EquipId: 1214
Id: 7066, Name: Mushroom and onion, EquipId: 1219
Id: 7068, Name: Tuna and corn, EquipId: 1218
Id: 7070, Name: Minced meat, EquipId: 1217
Id: 7093, Name: Burnt onion, EquipId: 1227
Id: 7096, Name: Board game piece, EquipId: 1224
Id: 7097, Name: Board game piece, EquipId: 1223
Id: 7098, Name: Board game piece, EquipId: 1226
Id: 7099, Name: Board game piece, EquipId: 1225
Id: 7100, Name: Board game piece, EquipId: 1221
Id: 7101, Name: Board game piece, EquipId: 1220
Id: 7103, Name: Board game piece, EquipId: 1222
Id: 7110, Name: Stripy pirate shirt, EquipId: 1443
Id: 7111, Name: Stripy pirate shirt, EquipId: 1229
Id: 7112, Name: Pirate bandanna, EquipId: 1444
Id: 7114, Name: Pirate boots, EquipId: 1445
Id: 7116, Name: Pirate leggings, EquipId: 1446
Id: 7118, Name: Cannister, EquipId: 1447
Id: 7119, Name: Cannon ball, EquipId: 1448
Id: 7120, Name: Ramrod, EquipId: 1449
Id: 7121, Name: Repair plank, EquipId: 1450
Id: 7122, Name: Stripy pirate shirt, EquipId: 1451
Id: 7124, Name: Pirate bandanna, EquipId: 1452
Id: 7126, Name: Pirate leggings, EquipId: 1453
Id: 7128, Name: Stripy pirate shirt, EquipId: 1454
Id: 7130, Name: Pirate bandanna, EquipId: 1455
Id: 7132, Name: Pirate leggings, EquipId: 1456
Id: 7134, Name: Stripy pirate shirt, EquipId: 1457
Id: 7136, Name: Pirate bandanna, EquipId: 1458
Id: 7138, Name: Pirate leggings, EquipId: 1459
Id: 7140, Name: Lucky cutlass, EquipId: 1460
Id: 7141, Name: Harry's cutlass, EquipId: 1461
Id: 7142, Name: Rapier, EquipId: 1462
Id: 7145, Name: Cannon barrel, EquipId: 1237
Id: 7147, Name: Cannon balls, EquipId: 1238
Id: 7149, Name: Cannister, EquipId: 1239
Id: 7155, Name: Rope, EquipId: 1248
Id: 7156, Name: Tinderbox, EquipId: 1249
Id: 7158, Name: Dragon 2h sword, EquipId: 1463
Id: 7159, Name: Slayer boots, EquipId: 1464
Id: 7161, Name: Slayer boots, EquipId: 1244
Id: 7163, Name: Pie recipe book, EquipId: 1245
Id: 7165, Name: Part mud pie, EquipId: 1246
Id: 7167, Name: Part mud pie, EquipId: 1247
Id: 7170, Name: Mud pie, EquipId: 1465
Id: 7203, Name: Part wild pie, EquipId: 1442
Id: 7213, Name: Part summer pie, EquipId: 1441
Id: 7258, Name: Clue scroll, EquipId: 1439
Id: 7259, Name: Casket, EquipId: 1440
Id: 7306, Name: Casket, EquipId: 1438
Id: 7319, Name: Red boater, EquipId: 1466
Id: 7321, Name: Orange boater, EquipId: 1467
Id: 7323, Name: Green boater, EquipId: 1468
Id: 7325, Name: Blue boater, EquipId: 1469
Id: 7327, Name: Black boater, EquipId: 1470
Id: 7329, Name: Red firelighter, EquipId: 1435
Id: 7331, Name: Blue firelighter, EquipId: 1434
Id: 7332, Name: Black kiteshield(h), EquipId: 1471
Id: 7333, Name: Black kiteshield(h), EquipId: 1437
Id: 7334, Name: Adam kiteshield(h), EquipId: 1472
Id: 7335, Name: Adam kiteshield(h), EquipId: 1436
Id: 7336, Name: Rune kiteshield(h), EquipId: 1473
Id: 7338, Name: Black kiteshield(h), EquipId: 1474
Id: 7340, Name: Adam kiteshield(h), EquipId: 1475
Id: 7342, Name: Rune kiteshield(h), EquipId: 1476
Id: 7344, Name: Black kiteshield(h), EquipId: 1477
Id: 7346, Name: Adam kiteshield(h), EquipId: 1478
Id: 7348, Name: Rune kiteshield(h), EquipId: 1479
Id: 7350, Name: Black kiteshield(h), EquipId: 1480
Id: 7352, Name: Adam kiteshield(h), EquipId: 1481
Id: 7354, Name: Rune kiteshield(h), EquipId: 1482
Id: 7356, Name: Black kiteshield(h), EquipId: 1483
Id: 7358, Name: Adam kiteshield(h), EquipId: 1484
Id: 7360, Name: Rune kiteshield(h), EquipId: 1485
Id: 7362, Name: Studded body (g), EquipId: 1486
Id: 7364, Name: Studded body (t), EquipId: 1487
Id: 7365, Name: Studded body (t), EquipId: 1426
Id: 7366, Name: Studded chaps (g), EquipId: 1488
Id: 7368, Name: Studded chaps (t), EquipId: 1489
Id: 7370, Name: D-hide body(g), EquipId: 1490
Id: 7372, Name: D-hide body (t), EquipId: 1491
Id: 7374, Name: D-hide body (g), EquipId: 1492
Id: 7376, Name: D-hide body (t), EquipId: 1493
Id: 7378, Name: D-hide chaps (g), EquipId: 1494
Id: 7380, Name: D-hide chaps (t), EquipId: 1495
Id: 7382, Name: D-hide chaps (g), EquipId: 1496
Id: 7384, Name: D-hide chaps (t), EquipId: 1497
Id: 7386, Name: Blue skirt (g), EquipId: 1498
Id: 7388, Name: Blue skirt (t), EquipId: 1499
Id: 7390, Name: Wizard robe (g), EquipId: 1500
Id: 7392, Name: Wizard robe (t), EquipId: 1501
Id: 7393, Name: Wizard robe (t), EquipId: 1420
Id: 7394, Name: Wizard hat (g), EquipId: 1502
Id: 7395, Name: Wizard hat (g), EquipId: 1418
Id: 7396, Name: Wizard hat (t), EquipId: 1503
Id: 7397, Name: Wizard hat (t), EquipId: 1416
Id: 7398, Name: Enchanted bottoms, EquipId: 1504
Id: 7399, Name: Enchanted top, EquipId: 1505
Id: 7400, Name: Enchanted hat, EquipId: 1506
Id: 7404, Name: Red logs, EquipId: 1507
Id: 7405, Name: Green logs, EquipId: 1508
Id: 7406, Name: Blue logs, EquipId: 1509
Id: 7407, Name: Dragon 2h sword, EquipId: 1422
Id: 7409, Name: Magic secateurs, EquipId: 1510
Id: 7410, Name: Queen's secateurs, EquipId: 1511
Id: 7414, Name: Paddle, EquipId: 1513
Id: 7421, Name: Fungicide spray 10, EquipId: 1514
Id: 7422, Name: Fungicide spray 9, EquipId: 1515
Id: 7423, Name: Fungicide spray 8, EquipId: 1516
Id: 7424, Name: Fungicide spray 7, EquipId: 1517
Id: 7425, Name: Fungicide spray 6, EquipId: 1518
Id: 7426, Name: Fungicide spray 5, EquipId: 1519
Id: 7427, Name: Fungicide spray 4, EquipId: 1520
Id: 7428, Name: Fungicide spray 3, EquipId: 1521
Id: 7429, Name: Fungicide spray 2, EquipId: 1522
Id: 7430, Name: Fungicide spray 1, EquipId: 1523
Id: 7431, Name: Fungicide spray 0, EquipId: 1524
Id: 7432, Name: Fungicide, EquipId: 1413
Id: 7433, Name: Wooden spoon, EquipId: 1525
Id: 7435, Name: Egg whisk, EquipId: 1526
Id: 7437, Name: Spork, EquipId: 1527
Id: 7439, Name: Spatula, EquipId: 1528
Id: 7441, Name: Frying pan, EquipId: 1529
Id: 7443, Name: Skewer, EquipId: 1530
Id: 7445, Name: Rolling pin, EquipId: 1531
Id: 7447, Name: Kitchen knife, EquipId: 1532
Id: 7449, Name: Meat tenderiser, EquipId: 1533
Id: 7451, Name: Cleaver, EquipId: 1534
Id: 7453, Name: Gloves, EquipId: 1535
Id: 7454, Name: Gloves, EquipId: 1536
Id: 7455, Name: Gloves, EquipId: 1537
Id: 7456, Name: Gloves, EquipId: 1538
Id: 7457, Name: Gloves, EquipId: 1539
Id: 7458, Name: Gloves, EquipId: 1540
Id: 7459, Name: Gloves, EquipId: 1541
Id: 7460, Name: Gloves, EquipId: 1542
Id: 7461, Name: Gloves, EquipId: 1543
Id: 7462, Name: Gloves, EquipId: 1544
Id: 7463, Name: Cornflour, EquipId: 1410
Id: 7464, Name: Book on chickens, EquipId: 1403
Id: 7465, Name: Vanilla pod, EquipId: 1402
Id: 7466, Name: Cornflour, EquipId: 1405
Id: 7467, Name: Cornflour, EquipId: 1404
Id: 7468, Name: Pot of cornflour, EquipId: 1407
Id: 7469, Name: Pot of cornflour, EquipId: 1406
Id: 7475, Name: Brulee, EquipId: 1545
Id: 7480, Name: Red spice (4), EquipId: 1412
Id: 7491, Name: Brown spice (1), EquipId: 1396
Id: 7493, Name: Yellow spice (3), EquipId: 1395
Id: 7495, Name: Yellow spice (1), EquipId: 1394
Id: 7497, Name: Dirty blast, EquipId: 1393
Id: 7499, Name: Evil dave, EquipId: 1392
Id: 7500, Name: Dwarf, EquipId: 1391
Id: 7504, Name: Osman, EquipId: 1400
Id: 7505, Name: Pirate pete, EquipId: 1401
Id: 7509, Name: Dwarven rock cake, EquipId: 1546
Id: 7512, Name: Soggy bread, EquipId: 1399
Id: 7514, Name: Dyed orange, EquipId: 1398
Id: 7516, Name: Kelp, EquipId: 1397
Id: 7521, Name: Cooked crab meat, EquipId: 1387
Id: 7523, Name: Cooked crab meat, EquipId: 1388
Id: 7526, Name: Cooked crab meat, EquipId: 1386
Id: 7527, Name: Ground crab meat, EquipId: 1385
Id: 7529, Name: Raw fishcake, EquipId: 1384
Id: 7534, Name: Fishbowl helmet, EquipId: 1547
Id: 7535, Name: Diving apparatus, EquipId: 1548
Id: 7537, Name: Crab claw, EquipId: 1549
Id: 7539, Name: Crab helmet, EquipId: 1550
Id: 7572, Name: Red banana, EquipId: 1551
Id: 7582, Name: Hell cat, EquipId: 1382
Id: 7592, Name: Zombie shirt, EquipId: 1552
Id: 7593, Name: Zombie trousers, EquipId: 1553
Id: 7594, Name: Zombie mask, EquipId: 1554
Id: 7595, Name: Zombie gloves, EquipId: 1555
Id: 7596, Name: Zombie boots, EquipId: 1556
Id: 7597, Name: Item, EquipId: 1374
Id: 7602, Name: Item, EquipId: 1376
Id: 7603, Name: Item, EquipId: 1375
Id: 7605, Name: Item, EquipId: 1377
Id: 7608, Name: Item, EquipId: 1379
Id: 7609, Name: Item, EquipId: 1378
Id: 7610, Name: Item, EquipId: 1381
Id: 7611, Name: Item, EquipId: 1380
Id: 7617, Name: Item, EquipId: 1361
Id: 7618, Name: Item, EquipId: 1360
Id: 7623, Name: Bucket of rubble, EquipId: 1359
Id: 7625, Name: Bucket of rubble, EquipId: 1365
Id: 7627, Name: Bucket of rubble, EquipId: 1364
Id: 7629, Name: Dusty scroll, EquipId: 1363
Id: 7631, Name: Crate, EquipId: 1362
Id: 7634, Name: Battered tome, EquipId: 1368
Id: 7636, Name: Rod dust, EquipId: 1367
Id: 7637, Name: Silvthrill rod, EquipId: 1557
Id: 7638, Name: Silvthrill rod, EquipId: 1366
Id: 7639, Name: Rod of ivandis(10), EquipId: 1558
Id: 7640, Name: Rod of ivandis(9), EquipId: 1559
Id: 7641, Name: Rod of ivandis(8), EquipId: 1560
Id: 7642, Name: Rod of ivandis(7), EquipId: 1561
Id: 7643, Name: Rod of ivandis(6), EquipId: 1562
Id: 7644, Name: Rod of ivandis(5), EquipId: 1563
Id: 7645, Name: Rod of ivandis(4), EquipId: 1564
Id: 7646, Name: Rod of ivandis(3), EquipId: 1565
Id: 7647, Name: Rod of ivandis(2), EquipId: 1566
Id: 7648, Name: Rod of ivandis(1), EquipId: 1567
Id: 7650, Name: Silver dust, EquipId: 1346
Id: 7652, Name: Unfinished potion., EquipId: 1343
Id: 7654, Name: Unfinished potion., EquipId: 1344
Id: 7656, Name: Unfinished potion., EquipId: 1349
Id: 7658, Name: Unfinished potion., EquipId: 1350
Id: 7660, Name: Guthix balance(4), EquipId: 1347
Id: 7662, Name: Guthix balance(3), EquipId: 1348
Id: 7664, Name: Guthix balance(2), EquipId: 1353
Id: 7666, Name: Guthix balance(1), EquipId: 1354
Id: 7668, Name: Gadderhammer, EquipId: 1568
Id: 7669, Name: Gadderhammer, EquipId: 1351
Id: 7671, Name: Boxing gloves, EquipId: 1569
Id: 7672, Name: Boxing gloves, EquipId: 1357
Id: 7673, Name: Boxing gloves, EquipId: 1570
Id: 7674, Name: Boxing gloves, EquipId: 1358
Id: 7675, Name: Wooden sword, EquipId: 1571
Id: 7676, Name: Wooden shield., EquipId: 1572
Id: 7678, Name: Prize key, EquipId: 1356
Id: 7679, Name: Pugel, EquipId: 1573
Id: 7682, Name: Hoop, EquipId: 1574
Id: 7684, Name: Dart, EquipId: 1575
Id: 7686, Name: Bow and arrow, EquipId: 1576
Id: 7688, Name: Kettle, EquipId: 1577
Id: 7690, Name: Full kettle, EquipId: 1578
Id: 7691, Name: Hot kettle, EquipId: 1579
Id: 7708, Name: Pot of tea, EquipId: 1549
Id: 7710, Name: Pot of tea, EquipId: 1550
Id: 7716, Name: Pot of tea, EquipId: 1556
Id: 7717, Name: Pot of tea, EquipId: 1555
Id: 7718, Name: Pot of tea, EquipId: 1554
Id: 7719, Name: Pot of tea, EquipId: 1553
Id: 7720, Name: Pot of tea, EquipId: 1552
Id: 7728, Name: Empty cup, EquipId: 1580
Id: 7730, Name: Cup of tea, EquipId: 1581
Id: 7731, Name: Cup of tea, EquipId: 1582
Id: 7732, Name: Porcelain cup, EquipId: 1583
Id: 7733, Name: Cup of tea, EquipId: 1584
Id: 7734, Name: Cup of tea, EquipId: 1585
Id: 7735, Name: Porcelain cup, EquipId: 1586
Id: 7736, Name: Cup of tea, EquipId: 1587
Id: 7737, Name: Cup of tea, EquipId: 1588
Id: 7740, Name: Beer, EquipId: 1589
Id: 7741, Name: Beer, EquipId: 1551
Id: 7742, Name: Beer glass, EquipId: 1590
Id: 7744, Name: Asgarnian ale, EquipId: 1591
Id: 7746, Name: Greenman's ale, EquipId: 1592
Id: 7748, Name: Dragon bitter, EquipId: 1593
Id: 7750, Name: Moonlight mead, EquipId: 1594
Id: 7752, Name: Cider, EquipId: 1595
Id: 7754, Name: Chef's delight, EquipId: 1596
Id: 7756, Name: Paintbrush, EquipId: 1597
Id: 7758, Name: Rusty sword, EquipId: 1598
Id: 7770, Name: Toy mouse (wound), EquipId: 1545
Id: 7773, Name: Branch, EquipId: 1599
Id: 7777, Name: Long vine, EquipId: 1600
Id: 7778, Name: Short vine, EquipId: 1601
Id: 7781, Name: Fishing tome, EquipId: 1548
Id: 7782, Name: Agility tome, EquipId: 1547
Id: 7803, Name: Yin yang amulet, EquipId: 1602
Id: 7804, Name: Zaros mjolnir, EquipId: 1603
